edad;ingresos;genero;ciudad;educacion
40;27254330;Masculino;SANTA MARTA;Secundaria
65;38654712;Femenino;CARTAGENA;Postgrado
20;35441772;Masculino;PEREIRA;Secundaria
59;38846624;Masculino;CUCUTA;Postgrado
41;66331429;Masculino;CUCUTA;Postgrado
60;68972372;Femenino;PEREIRA;Postgrado
57;2955776;Masculino;MEDELLIN;Pregrado
23;70268858;Femenino;MEDELLIN;Postgrado
37;47454036;Masculino;CARTAGENA;Postgrado
28;64188264;Femenino;PEREIRA;Secundaria
49;86288269;Masculino;MANIZALES;Postgrado
44;20834937;Femenino;MANIZALES;Pregrado
38;74255809;Femenino;BARRANQUILLA;Postgrado
61;8872157;Masculino;PEREIRA;Secundaria
65;83568834;Masculino;CARTAGENA;Pregrado
67;22973781;Masculino;BOGOTA;Secundaria
30;73756591;Masculino;MEDELLIN;Postgrado
39;51000530;Masculino;BARRANQUILLA;Postgrado
52;3784091;Femenino;PEREIRA;Secundaria
64;43789339;Femenino;SANTA MARTA;Postgrado
39;25588418;Femenino;BARRANQUILLA;Postgrado
45;53735136;Femenino;BOGOTA;Pregrado
38;28424959;Masculino;PEREIRA;Secundaria
63;36793061;Masculino;BOGOTA;Postgrado
35;9740342;Masculino;PEREIRA;Postgrado
48;79407653;Masculino;BARRANQUILLA;Postgrado
63;92423459;Masculino;CARTAGENA;Pregrado
54;96156539;Femenino;MEDELLIN;Pregrado
38;58805345;Masculino;MEDELLIN;Postgrado
31;8041727;Femenino;SANTA MARTA;Pregrado
42;2098954;Femenino;BOGOTA;Pregrado
44;49434944;Masculino;CUCUTA;Pregrado
57;80705096;Masculino;PEREIRA;Pregrado
40;86463038;Femenino;MEDELLIN;Pregrado
48;83425883;Femenino;CARTAGENA;Pregrado
64;81061070;Femenino;BUCARAMANGA;Secundaria
46;24542317;Masculino;PEREIRA;Postgrado
64;23650478;Masculino;MEDELLIN;Pregrado
47;74683447;Masculino;CARTAGENA;Postgrado
68;66129966;Femenino;CARTAGENA;Pregrado
43;63437110;Femenino;PEREIRA;Secundaria
37;62371037;Femenino;CARTAGENA;Secundaria
55;52318294;Masculino;MANIZALES;Secundaria
36;56261633;Femenino;CARTAGENA;Pregrado
44;34799971;Masculino;BARRANQUILLA;Secundaria
42;66124578;Masculino;CALI;Secundaria
57;53948980;Masculino;MEDELLIN;Postgrado
55;23215624;Masculino;MEDELLIN;Secundaria
69;30950407;Masculino;SANTA MARTA;Postgrado
40;56551906;Femenino;BUCARAMANGA;Secundaria
46;83392154;Masculino;MEDELLIN;Postgrado
32;2699978;Masculino;CARTAGENA;Pregrado
20;33398356;Femenino;CARTAGENA;Secundaria
27;80652079;Femenino;MANIZALES;Pregrado
32;48887510;Femenino;BUCARAMANGA;Secundaria
33;79346622;Masculino;MANIZALES;Postgrado
34;8620875;Masculino;BOGOTA;Postgrado
36;89611994;Masculino;MANIZALES;Secundaria
28;5756168;Femenino;SANTA MARTA;Secundaria
65;76786036;Masculino;CARTAGENA;Pregrado
22;94106098;Femenino;MEDELLIN;Secundaria
22;76605497;Femenino;MANIZALES;Secundaria
31;29073599;Masculino;BUCARAMANGA;Postgrado
67;91269680;Femenino;CUCUTA;Postgrado
43;81141054;Femenino;MEDELLIN;Pregrado
25;40542889;Masculino;SANTA MARTA;Secundaria
22;9868599;Masculino;SANTA MARTA;Secundaria
24;81092166;Masculino;MANIZALES;Postgrado
33;9609374;Masculino;BARRANQUILLA;Pregrado
31;87034226;Masculino;CUCUTA;Secundaria
54;46329614;Masculino;CARTAGENA;Postgrado
58;77698067;Masculino;BUCARAMANGA;Postgrado
21;46676647;Femenino;BUCARAMANGA;Pregrado
53;90543504;Femenino;MEDELLIN;Secundaria
65;19688479;Femenino;MANIZALES;Pregrado
34;66062805;Masculino;MANIZALES;Pregrado
64;52114313;Masculino;BOGOTA;Secundaria
53;1738089;Femenino;CARTAGENA;Pregrado
23;42411144;Masculino;MANIZALES;Postgrado
33;85056628;Femenino;BUCARAMANGA;Secundaria
46;39502744;Masculino;MANIZALES;Postgrado
53;4720590;Masculino;BOGOTA;Pregrado
55;76629448;Masculino;CUCUTA;Postgrado
54;93078966;Masculino;BOGOTA;Pregrado
65;16164045;Masculino;MEDELLIN;Postgrado
65;53890672;Femenino;MEDELLIN;Pregrado
27;13034366;Femenino;MEDELLIN;Secundaria
58;11277557;Femenino;CARTAGENA;Pregrado
53;4387466;Femenino;MANIZALES;Pregrado
46;86224913;Femenino;CARTAGENA;Postgrado
31;62497346;Femenino;CARTAGENA;Postgrado
21;38351275;Masculino;MEDELLIN;Postgrado
61;42577296;Masculino;CALI;Pregrado
59;72132800;Masculino;PEREIRA;Pregrado
53;55677398;Masculino;CARTAGENA;Postgrado
67;57604007;Femenino;MANIZALES;Pregrado
62;44649030;Masculino;MEDELLIN;Pregrado
30;24363797;Masculino;BUCARAMANGA;Postgrado
63;66141284;Masculino;PEREIRA;Secundaria
35;42690307;Femenino;CUCUTA;Postgrado
50;11253526;Femenino;BOGOTA;Secundaria
38;49040135;Masculino;BARRANQUILLA;Pregrado
33;19814170;Femenino;CARTAGENA;Postgrado
32;4490246;Femenino;SANTA MARTA;Pregrado
22;53170143;Femenino;BARRANQUILLA;Secundaria
23;72929206;Masculino;BOGOTA;Pregrado
55;71774290;Femenino;SANTA MARTA;Postgrado
20;96252851;Masculino;CARTAGENA;Pregrado
65;67818876;Femenino;BARRANQUILLA;Secundaria
29;5415252;Femenino;SANTA MARTA;Secundaria
53;85338181;Femenino;BOGOTA;Postgrado
50;30879156;Masculino;BUCARAMANGA;Pregrado
53;69777228;Femenino;BUCARAMANGA;Postgrado
50;62544299;Masculino;CALI;Postgrado
48;30670715;Masculino;PEREIRA;Secundaria
38;32976500;Femenino;PEREIRA;Postgrado
44;16710061;Masculino;BUCARAMANGA;Pregrado
44;63791665;Masculino;BUCARAMANGA;Pregrado
25;64478091;Masculino;CARTAGENA;Postgrado
54;63030895;Masculino;MEDELLIN;Pregrado
49;16325607;Femenino;MANIZALES;Secundaria
43;48249474;Masculino;MEDELLIN;Pregrado
19;27781195;Femenino;CALI;Pregrado
29;26997080;Masculino;MEDELLIN;Pregrado
39;59533328;Masculino;CALI;Pregrado
34;18235210;Femenino;MANIZALES;Postgrado
24;17711578;Masculino;MANIZALES;Postgrado
60;1852302;Femenino;CUCUTA;Postgrado
21;3401852;Masculino;CALI;Secundaria
54;78256981;Femenino;BUCARAMANGA;Pregrado
55;5735561;Femenino;BUCARAMANGA;Secundaria
49;82446385;Masculino;PEREIRA;Secundaria
28;61688275;Masculino;MANIZALES;Postgrado
18;83082103;Femenino;BOGOTA;Secundaria
42;7226222;Masculino;PEREIRA;Postgrado
59;61545895;Femenino;CUCUTA;Postgrado
69;83554412;Masculino;MANIZALES;Pregrado
41;96092055;Masculino;CALI;Secundaria
60;49277646;Masculino;BARRANQUILLA;Pregrado
34;83218110;Femenino;CALI;Pregrado
25;6966965;Femenino;BUCARAMANGA;Pregrado
62;85981405;Masculino;PEREIRA;Postgrado
44;45003467;Masculino;SANTA MARTA;Postgrado
69;42427311;Masculino;PEREIRA;Pregrado
35;10734093;Femenino;BUCARAMANGA;Postgrado
44;52506089;Femenino;CARTAGENA;Secundaria
39;77676480;Femenino;BARRANQUILLA;Postgrado
33;34727592;Femenino;MEDELLIN;Pregrado
19;41339304;Femenino;CARTAGENA;Secundaria
22;69057942;Femenino;CALI;Secundaria
35;33077790;Masculino;PEREIRA;Postgrado
20;91912467;Femenino;BARRANQUILLA;Pregrado
44;98037548;Femenino;MEDELLIN;Pregrado
34;88938113;Femenino;BUCARAMANGA;Postgrado
33;92101702;Masculino;MEDELLIN;Pregrado
23;69245109;Masculino;PEREIRA;Postgrado
68;8233857;Masculino;BOGOTA;Pregrado
24;80869866;Masculino;BUCARAMANGA;Secundaria
67;30059260;Masculino;MEDELLIN;Postgrado
31;53241531;Masculino;CALI;Postgrado
55;72075594;Masculino;CALI;Postgrado
57;84329981;Masculino;BUCARAMANGA;Pregrado
32;62629695;Femenino;PEREIRA;Pregrado
64;8898380;Masculino;BUCARAMANGA;Postgrado
64;79137981;Femenino;MEDELLIN;Secundaria
65;93194605;Masculino;MEDELLIN;Secundaria
50;83169214;Femenino;BOGOTA;Pregrado
60;94480368;Femenino;MANIZALES;Postgrado
44;67846625;Femenino;BOGOTA;Postgrado
46;58907814;Femenino;MANIZALES;Postgrado
54;4275411;Masculino;BUCARAMANGA;Pregrado
22;38122819;Masculino;BUCARAMANGA;Pregrado
46;22697608;Femenino;SANTA MARTA;Postgrado
49;77844817;Femenino;PEREIRA;Postgrado
23;85174449;Masculino;CUCUTA;Postgrado
19;47231582;Femenino;BUCARAMANGA;Pregrado
23;79597815;Femenino;CUCUTA;Secundaria
63;59736771;Masculino;CUCUTA;Postgrado
60;48450250;Masculino;BUCARAMANGA;Postgrado
21;6022619;Masculino;CUCUTA;Secundaria
46;6454953;Femenino;CARTAGENA;Secundaria
42;88732314;Femenino;CALI;Postgrado
26;73813852;Femenino;CALI;Postgrado
20;25896926;Masculino;BARRANQUILLA;Secundaria
43;48565655;Masculino;BARRANQUILLA;Secundaria
65;73871116;Femenino;CALI;Postgrado
60;90155996;Masculino;MANIZALES;Secundaria
44;13416054;Masculino;MEDELLIN;Secundaria
53;39603012;Masculino;BOGOTA;Pregrado
49;39490291;Femenino;PEREIRA;Pregrado
18;32334935;Femenino;BARRANQUILLA;Secundaria
33;32473301;Masculino;CARTAGENA;Secundaria
68;25487279;Femenino;MEDELLIN;Postgrado
65;64487421;Masculino;PEREIRA;Postgrado
28;11120305;Masculino;BARRANQUILLA;Secundaria
43;63886015;Femenino;BARRANQUILLA;Pregrado
57;48618355;Masculino;BARRANQUILLA;Pregrado
18;62145878;Femenino;BARRANQUILLA;Pregrado
43;75545754;Femenino;BUCARAMANGA;Secundaria
45;8339022;Femenino;MANIZALES;Postgrado
26;81737385;Femenino;CUCUTA;Pregrado
61;10982668;Femenino;BUCARAMANGA;Secundaria
39;34135623;Femenino;PEREIRA;Postgrado
25;21513985;Masculino;SANTA MARTA;Secundaria
66;10250083;Femenino;CARTAGENA;Postgrado
59;51298208;Femenino;SANTA MARTA;Secundaria
44;81760349;Femenino;CUCUTA;Postgrado
56;61122163;Masculino;CARTAGENA;Postgrado
36;73620350;Masculino;BUCARAMANGA;Postgrado
42;91454080;Masculino;MEDELLIN;Secundaria
55;1930706;Masculino;CARTAGENA;Pregrado
38;66480106;Masculino;SANTA MARTA;Pregrado
41;48858490;Masculino;SANTA MARTA;Secundaria
41;15741448;Masculino;BOGOTA;Postgrado
36;6935261;Femenino;BARRANQUILLA;Postgrado
67;52030630;Masculino;SANTA MARTA;Postgrado
64;78143702;Masculino;CUCUTA;Pregrado
19;47357361;Femenino;BOGOTA;Postgrado
31;84712307;Femenino;BARRANQUILLA;Pregrado
49;85554222;Femenino;CUCUTA;Pregrado
59;4416290;Masculino;PEREIRA;Postgrado
49;52502168;Femenino;MEDELLIN;Secundaria
45;76825937;Masculino;BARRANQUILLA;Secundaria
65;57407786;Femenino;BARRANQUILLA;Pregrado
56;22303648;Femenino;PEREIRA;Secundaria
57;17397860;Masculino;BUCARAMANGA;Postgrado
59;34189193;Femenino;CALI;Postgrado
64;90989046;Femenino;BOGOTA;Pregrado
57;83251619;Masculino;CALI;Postgrado
30;91309848;Femenino;MEDELLIN;Secundaria
29;18831016;Femenino;CARTAGENA;Postgrado
25;76164548;Femenino;BUCARAMANGA;Pregrado
32;91271687;Femenino;SANTA MARTA;Pregrado
43;60792366;Masculino;BARRANQUILLA;Secundaria
29;95113965;Femenino;CARTAGENA;Secundaria
60;94682265;Masculino;SANTA MARTA;Secundaria
68;53915427;Masculino;PEREIRA;Pregrado
63;62806112;Masculino;CARTAGENA;Postgrado
44;77325790;Femenino;PEREIRA;Postgrado
35;15919184;Femenino;CUCUTA;Pregrado
62;67344786;Femenino;CUCUTA;Pregrado
53;62690354;Masculino;BOGOTA;Secundaria
66;47756420;Femenino;CALI;Postgrado
68;16878039;Masculino;CALI;Pregrado
44;21822521;Masculino;CUCUTA;Pregrado
26;76685017;Femenino;PEREIRA;Pregrado
56;71882212;Masculino;MANIZALES;Pregrado
18;26474407;Femenino;PEREIRA;Postgrado
24;97652239;Femenino;BOGOTA;Postgrado
43;82265109;Femenino;SANTA MARTA;Pregrado
24;50491413;Femenino;BUCARAMANGA;Secundaria
69;89303771;Femenino;BUCARAMANGA;Secundaria
24;33711697;Femenino;MEDELLIN;Postgrado
25;69221857;Femenino;SANTA MARTA;Pregrado
33;43327708;Masculino;CUCUTA;Secundaria
20;15532081;Masculino;BUCARAMANGA;Secundaria
62;6173778;Masculino;SANTA MARTA;Pregrado
27;22349477;Masculino;PEREIRA;Pregrado
67;24026613;Masculino;CALI;Secundaria
24;38954728;Masculino;MANIZALES;Pregrado
38;62068417;Femenino;PEREIRA;Postgrado
54;37551387;Femenino;MEDELLIN;Postgrado
48;37873634;Femenino;CARTAGENA;Postgrado
40;65737937;Masculino;BARRANQUILLA;Postgrado
44;57313579;Femenino;BOGOTA;Postgrado
39;59402504;Femenino;BARRANQUILLA;Secundaria
56;89267081;Masculino;BOGOTA;Postgrado
44;1921751;Masculino;BARRANQUILLA;Postgrado
66;35226386;Femenino;CUCUTA;Postgrado
21;22087286;Femenino;CARTAGENA;Secundaria
41;70012948;Masculino;CUCUTA;Pregrado
40;67108184;Femenino;BARRANQUILLA;Pregrado
65;68368652;Femenino;MANIZALES;Secundaria
36;9395617;Masculino;BARRANQUILLA;Pregrado
59;88295987;Masculino;CALI;Postgrado
20;5217635;Masculino;SANTA MARTA;Postgrado
44;25030209;Masculino;BUCARAMANGA;Pregrado
20;30218618;Masculino;CUCUTA;Secundaria
45;71535585;Masculino;CARTAGENA;Postgrado
34;36983501;Femenino;MANIZALES;Secundaria
48;98487816;Femenino;BOGOTA;Pregrado
27;65330142;Femenino;PEREIRA;Secundaria
66;73820438;Femenino;CUCUTA;Secundaria
39;1282452;Masculino;CUCUTA;Secundaria
47;40863109;Femenino;SANTA MARTA;Secundaria
66;51739540;Masculino;CARTAGENA;Secundaria
38;70751162;Masculino;MANIZALES;Pregrado
53;28321766;Masculino;BARRANQUILLA;Secundaria
40;51152871;Femenino;BARRANQUILLA;Postgrado
55;66585934;Femenino;SANTA MARTA;Postgrado
29;73835627;Masculino;CUCUTA;Postgrado
42;89210841;Masculino;BUCARAMANGA;Pregrado
37;9286689;Femenino;SANTA MARTA;Secundaria
66;79236721;Femenino;SANTA MARTA;Postgrado
66;39467756;Masculino;BARRANQUILLA;Pregrado
59;56215031;Femenino;PEREIRA;Secundaria
24;65115655;Masculino;SANTA MARTA;Postgrado
46;21475652;Masculino;BUCARAMANGA;Postgrado
65;40596635;Masculino;BARRANQUILLA;Postgrado
46;81610482;Femenino;BUCARAMANGA;Secundaria
30;73350954;Femenino;MANIZALES;Secundaria
20;57192601;Masculino;CUCUTA;Postgrado
19;49917591;Femenino;CUCUTA;Postgrado
33;43646228;Masculino;CARTAGENA;Pregrado
47;39034426;Femenino;CUCUTA;Secundaria
55;89108859;Masculino;PEREIRA;Postgrado
23;20386295;Masculino;BOGOTA;Secundaria
62;92328010;Femenino;MEDELLIN;Postgrado
24;64720068;Masculino;BUCARAMANGA;Pregrado
22;42946866;Masculino;BOGOTA;Postgrado
24;33531829;Masculino;CARTAGENA;Postgrado
51;96001808;Femenino;CARTAGENA;Pregrado
49;36663840;Masculino;SANTA MARTA;Pregrado
66;23577865;Femenino;PEREIRA;Postgrado
30;34742468;Masculino;CARTAGENA;Postgrado
47;76882815;Masculino;MEDELLIN;Pregrado
42;43503300;Femenino;CARTAGENA;Pregrado
38;24782023;Femenino;BARRANQUILLA;Postgrado
38;70593241;Masculino;PEREIRA;Postgrado
45;92615093;Masculino;CARTAGENA;Secundaria
65;72582830;Masculino;MEDELLIN;Postgrado
37;77532914;Masculino;MEDELLIN;Pregrado
51;33201970;Femenino;BUCARAMANGA;Secundaria
22;59183397;Femenino;MEDELLIN;Secundaria
35;41010476;Femenino;PEREIRA;Postgrado
56;70625970;Masculino;SANTA MARTA;Pregrado
60;72877522;Masculino;MEDELLIN;Secundaria
28;91386756;Masculino;MEDELLIN;Secundaria
34;48247150;Masculino;CALI;Postgrado
65;44875137;Femenino;BARRANQUILLA;Secundaria
62;41223656;Masculino;PEREIRA;Pregrado
39;47624341;Femenino;MANIZALES;Pregrado
54;95401631;Masculino;BOGOTA;Secundaria
37;37018871;Femenino;CARTAGENA;Secundaria
65;16483292;Femenino;CARTAGENA;Postgrado
65;11436298;Masculino;MEDELLIN;Secundaria
65;40390838;Masculino;SANTA MARTA;Postgrado
63;17457908;Masculino;BUCARAMANGA;Secundaria
23;95460852;Femenino;CARTAGENA;Secundaria
51;78350036;Femenino;PEREIRA;Secundaria
31;14650116;Femenino;CARTAGENA;Postgrado
65;41955205;Masculino;BARRANQUILLA;Secundaria
40;99005525;Masculino;CALI;Postgrado
37;48001608;Masculino;BUCARAMANGA;Secundaria
30;40148048;Femenino;SANTA MARTA;Postgrado
64;67159725;Femenino;PEREIRA;Pregrado
61;25516725;Femenino;BUCARAMANGA;Postgrado
58;70357031;Femenino;MEDELLIN;Postgrado
49;64341869;Masculino;CARTAGENA;Pregrado
43;21797797;Masculino;MANIZALES;Postgrado
67;6440074;Masculino;SANTA MARTA;Pregrado
31;23611307;Masculino;BOGOTA;Pregrado
69;6105066;Femenino;BOGOTA;Pregrado
53;48731913;Femenino;CARTAGENA;Secundaria
25;59257908;Femenino;MEDELLIN;Pregrado
57;88170736;Femenino;BOGOTA;Secundaria
39;19211706;Femenino;PEREIRA;Secundaria
39;71491110;Femenino;CUCUTA;Pregrado
33;33929176;Masculino;CARTAGENA;Pregrado
44;20181657;Masculino;SANTA MARTA;Postgrado
27;43400792;Femenino;CALI;Pregrado
42;49271273;Femenino;CUCUTA;Postgrado
48;62750016;Masculino;BUCARAMANGA;Pregrado
38;7322406;Femenino;MANIZALES;Pregrado
44;6066532;Femenino;BARRANQUILLA;Postgrado
34;92745829;Masculino;CARTAGENA;Pregrado
50;62159830;Femenino;PEREIRA;Pregrado
48;41204756;Masculino;BOGOTA;Secundaria
67;87079689;Masculino;CUCUTA;Pregrado
59;38469788;Femenino;PEREIRA;Postgrado
43;99502942;Masculino;MANIZALES;Postgrado
38;8676270;Masculino;BOGOTA;Pregrado
53;18062481;Femenino;BOGOTA;Pregrado
18;55216193;Femenino;PEREIRA;Pregrado
21;52027475;Masculino;CUCUTA;Pregrado
21;85660595;Masculino;BOGOTA;Secundaria
43;67519741;Masculino;BARRANQUILLA;Postgrado
21;41343056;Masculino;PEREIRA;Secundaria
66;13213686;Femenino;BUCARAMANGA;Postgrado
26;46660554;Masculino;SANTA MARTA;Pregrado
47;8343813;Masculino;BUCARAMANGA;Postgrado
68;81520426;Masculino;MANIZALES;Postgrado
62;58178450;Femenino;CARTAGENA;Pregrado
21;55343215;Femenino;CARTAGENA;Postgrado
22;36031155;Masculino;MEDELLIN;Secundaria
62;97290129;Masculino;CUCUTA;Secundaria
40;77006916;Femenino;CALI;Postgrado
33;63956732;Masculino;BUCARAMANGA;Pregrado
39;66448864;Femenino;BOGOTA;Pregrado
54;95588375;Femenino;BUCARAMANGA;Secundaria
25;56383854;Masculino;BUCARAMANGA;Postgrado
65;37772150;Masculino;BARRANQUILLA;Pregrado
50;86306853;Masculino;CARTAGENA;Secundaria
55;45538149;Masculino;CARTAGENA;Postgrado
60;50828171;Masculino;BARRANQUILLA;Postgrado
33;46529250;Femenino;SANTA MARTA;Pregrado
22;55531446;Masculino;MANIZALES;Secundaria
33;91160503;Femenino;BARRANQUILLA;Secundaria
24;50510193;Masculino;MEDELLIN;Pregrado
68;37455875;Masculino;CALI;Postgrado
18;87174746;Masculino;BOGOTA;Pregrado
26;59809032;Femenino;BOGOTA;Pregrado
35;4713060;Femenino;BARRANQUILLA;Secundaria
62;23332675;Femenino;BARRANQUILLA;Secundaria
64;40357589;Masculino;SANTA MARTA;Postgrado
20;92706278;Femenino;CUCUTA;Postgrado
41;57468221;Femenino;BARRANQUILLA;Pregrado
45;44321116;Femenino;BARRANQUILLA;Pregrado
27;1701860;Masculino;PEREIRA;Pregrado
26;56461994;Femenino;MEDELLIN;Postgrado
30;15288475;Femenino;MEDELLIN;Pregrado
65;83088922;Masculino;BARRANQUILLA;Secundaria
52;61090645;Femenino;CARTAGENA;Pregrado
40;57956576;Masculino;CALI;Postgrado
64;87140604;Femenino;BARRANQUILLA;Postgrado
34;65646358;Femenino;PEREIRA;Secundaria
63;68561381;Masculino;MANIZALES;Postgrado
24;15659046;Femenino;PEREIRA;Secundaria
69;69076532;Masculino;CARTAGENA;Pregrado
33;67565449;Femenino;BOGOTA;Pregrado
57;89393342;Masculino;MEDELLIN;Secundaria
53;59333169;Femenino;MANIZALES;Secundaria
37;34497298;Femenino;BOGOTA;Postgrado
41;64578158;Masculino;BARRANQUILLA;Pregrado
64;55456958;Masculino;BUCARAMANGA;Postgrado
22;28268758;Femenino;BARRANQUILLA;Pregrado
62;87029763;Masculino;CARTAGENA;Postgrado
23;57668250;Femenino;CALI;Pregrado
45;80883463;Masculino;BOGOTA;Postgrado
22;48384150;Masculino;BOGOTA;Pregrado
66;83195260;Masculino;SANTA MARTA;Secundaria
56;17033753;Masculino;CUCUTA;Secundaria
55;60811256;Femenino;CARTAGENA;Secundaria
19;58089060;Masculino;CUCUTA;Postgrado
60;19932644;Femenino;CUCUTA;Pregrado
56;49946746;Femenino;SANTA MARTA;Pregrado
38;61198449;Femenino;MANIZALES;Pregrado
57;79111664;Femenino;MANIZALES;Postgrado
54;37122031;Femenino;PEREIRA;Pregrado
35;96972651;Femenino;BUCARAMANGA;Secundaria
65;38057191;Femenino;PEREIRA;Pregrado
63;89301989;Masculino;CUCUTA;Pregrado
29;64759978;Femenino;CARTAGENA;Secundaria
34;95077305;Femenino;CARTAGENA;Pregrado
54;65420307;Femenino;MEDELLIN;Postgrado
63;79029806;Femenino;CARTAGENA;Secundaria
55;54948311;Femenino;BUCARAMANGA;Secundaria
32;38643980;Masculino;MEDELLIN;Secundaria
24;87669630;Masculino;CALI;Postgrado
31;68164659;Femenino;CALI;Secundaria
67;5096352;Masculino;MEDELLIN;Pregrado
18;28853594;Femenino;BARRANQUILLA;Postgrado
55;41013922;Masculino;BOGOTA;Secundaria
20;78620725;Femenino;MANIZALES;Secundaria
54;92534776;Femenino;CALI;Pregrado
61;16253580;Masculino;CARTAGENA;Secundaria
48;36983358;Femenino;BARRANQUILLA;Pregrado
60;29997788;Masculino;BUCARAMANGA;Pregrado
30;17152661;Masculino;CALI;Secundaria
65;63715819;Masculino;BOGOTA;Pregrado
35;66904758;Femenino;CUCUTA;Secundaria
34;29090832;Femenino;MEDELLIN;Secundaria
34;12802005;Femenino;CUCUTA;Secundaria
28;47335283;Femenino;PEREIRA;Pregrado
37;85072962;Masculino;PEREIRA;Secundaria
27;31318315;Masculino;PEREIRA;Postgrado
46;93489646;Masculino;SANTA MARTA;Postgrado
65;41941889;Masculino;SANTA MARTA;Pregrado
51;89535717;Masculino;PEREIRA;Pregrado
34;12565627;Masculino;PEREIRA;Postgrado
69;80291829;Femenino;PEREIRA;Secundaria
59;98194664;Femenino;BOGOTA;Postgrado
30;61647530;Masculino;CALI;Secundaria
61;47872456;Femenino;BARRANQUILLA;Postgrado
64;75104327;Masculino;CALI;Postgrado
56;29482172;Masculino;BUCARAMANGA;Postgrado
44;4368536;Femenino;BOGOTA;Pregrado
43;57418642;Femenino;CUCUTA;Postgrado
45;20516916;Femenino;MEDELLIN;Postgrado
30;58748518;Femenino;CARTAGENA;Secundaria
29;19751417;Femenino;MANIZALES;Postgrado
61;97527453;Femenino;SANTA MARTA;Pregrado
45;80412496;Femenino;CUCUTA;Pregrado
19;5385230;Femenino;MEDELLIN;Postgrado
54;54276776;Femenino;MANIZALES;Secundaria
51;22700279;Femenino;CARTAGENA;Pregrado
40;81093163;Masculino;MEDELLIN;Secundaria
69;32493722;Femenino;MEDELLIN;Postgrado
62;24840507;Femenino;MEDELLIN;Postgrado
46;82795862;Masculino;MANIZALES;Postgrado
52;78602658;Femenino;MANIZALES;Postgrado
28;28984024;Femenino;PEREIRA;Pregrado
65;78595077;Masculino;BUCARAMANGA;Pregrado
50;5270163;Femenino;BOGOTA;Pregrado
68;74123828;Masculino;PEREIRA;Pregrado
28;21254835;Masculino;BUCARAMANGA;Postgrado
26;37659760;Masculino;BOGOTA;Postgrado
31;98425837;Masculino;CARTAGENA;Postgrado
26;47634241;Femenino;CALI;Postgrado
56;22803637;Femenino;BARRANQUILLA;Pregrado
65;67748373;Femenino;BOGOTA;Pregrado
20;69414908;Femenino;PEREIRA;Secundaria
46;81172810;Masculino;CALI;Pregrado
36;18936906;Masculino;BARRANQUILLA;Pregrado
53;81155020;Masculino;PEREIRA;Pregrado
49;69157026;Femenino;MANIZALES;Secundaria
24;9269736;Masculino;CUCUTA;Postgrado
45;73906823;Masculino;BUCARAMANGA;Postgrado
61;17908212;Masculino;CUCUTA;Postgrado
35;72985023;Masculino;PEREIRA;Secundaria
22;58175051;Femenino;BUCARAMANGA;Pregrado
40;45014174;Femenino;MANIZALES;Postgrado
