PassengerId;Pclass;Name;Sex;Age;SibSp;Parch;Ticket;Fare;Cabin;Embarked;Survived
1733;1;Passenger 1733;female;11.8;3;4;Ticket 1733;2.812.764.082.734.660;B12;S;1
1734;1;Passenger 1734;male;45.9;3;3;Ticket 1734;38.322.603.510.542.500;G7;C;0
1735;1;Passenger 1735;male;64.1;0;0;Ticket 1735;31.157.889.643.846.700;C85;S;0
1736;2;Passenger 1736;female;42.5;0;2;Ticket 1736;1.199.062.868.360.770;C85;C;0
1737;3;Passenger 1737;female;8.2;2;4;Ticket 1737;54.668.060.511.077.100;;Q;0
1738;1;Passenger 1738;male;47.0;2;4;Ticket 1738;3.797.895.372.521.820;C85;C;0
1739;3;Passenger 1739;male;49.3;4;4;Ticket 1739;4.926.776.263.259.910;C85;C;0
1740;3;Passenger 1740;male;58.6;4;1;Ticket 1740;40.590.699.455.151.400;F33;S;0
1741;1;Passenger 1741;male;61.1;1;0;Ticket 1741;23.280.227.598.752.400;D56;C;0
1742;1;Passenger 1742;female;61.9;1;0;Ticket 1742;45.236.479.439.255.700;G7;Q;0
1743;3;Passenger 1743;male;53.4;0;0;Ticket 1743;20.787.459.819.358.300;;Q;0
1744;1;Passenger 1744;male;18.0;2;0;Ticket 1744;2.648.423.717.005.160;;C;1
1745;1;Passenger 1745;male;32.9;0;0;Ticket 1745;2.411.792.348.608.630;E34;C;0
1746;1;Passenger 1746;female;62.3;0;3;Ticket 1746;22.657.381.696.943.400;C85;S;1
1747;2;Passenger 1747;female;76.3;2;4;Ticket 1747;38.871.943.080.048.300;E34;S;1
1748;3;Passenger 1748;male;7.2;1;3;Ticket 1748;2.657.506.090.983.980;F33;Q;0
1749;3;Passenger 1749;male;43.3;2;1;Ticket 1749;16.177.497.540.248.100;B12;S;1
1750;2;Passenger 1750;male;25.7;3;2;Ticket 1750;1.327.882.929.909.460;C85;C;0
1751;3;Passenger 1751;female;18.8;3;4;Ticket 1751;23.684.921.898.879.500;B12;Q;1
1752;1;Passenger 1752;female;41.0;3;1;Ticket 1752;2.936.816.051.321.070;D56;S;0
1753;3;Passenger 1753;female;48.9;4;3;Ticket 1753;11.883.090.062.351.100;F33;Q;1
1754;1;Passenger 1754;male;1.8;1;2;Ticket 1754;7.832.629.139.810.960;C85;C;0
1755;2;Passenger 1755;female;62.6;1;1;Ticket 1755;32.864.583.209.470.000;E34;S;1
1756;1;Passenger 1756;male;65.8;4;2;Ticket 1756;3.421.985.826.216.660;E34;C;0
1757;3;Passenger 1757;male;77.3;0;1;Ticket 1757;37.731.667.166.754.400;C85;C;1
1758;3;Passenger 1758;male;15.3;3;3;Ticket 1758;2.542.705.636.876.020;G7;Q;0
1759;3;Passenger 1759;female;48.0;3;2;Ticket 1759;4.475.570.295.759.230;E34;Q;1
1760;2;Passenger 1760;male;34.7;0;1;Ticket 1760;46.848.966.293.212.200;G7;Q;0
1761;2;Passenger 1761;female;27.5;2;3;Ticket 1761;40.464.861.519.728.200;C85;S;0
1762;3;Passenger 1762;female;45.7;2;4;Ticket 1762;3.196.187.735.940.520;;S;0
1763;1;Passenger 1763;male;62.8;1;3;Ticket 1763;1.553.418.720.276.380;E34;Q;1
1764;2;Passenger 1764;male;2.8;4;3;Ticket 1764;4.915.577.362.020.090;G7;S;0
1765;3;Passenger 1765;female;77.6;1;4;Ticket 1765;14.069.740.276.000.900;C85;S;1
1766;3;Passenger 1766;male;65.0;2;3;Ticket 1766;10.531.517.638.526.300;C85;Q;0
1767;2;Passenger 1767;female;60.3;0;4;Ticket 1767;22.386.628.632.435.800;G7;C;1
1768;2;Passenger 1768;male;61.1;1;4;Ticket 1768;3.313.608.250.263.220;E34;S;0
1769;2;Passenger 1769;female;31.7;3;4;Ticket 1769;4.893.547.600.125.360;;S;0
1770;1;Passenger 1770;female;60.4;3;1;Ticket 1770;29.627.461.042.613.000;E34;C;1
1771;1;Passenger 1771;female;31.6;0;2;Ticket 1771;28.069.128.537.376.600;C85;C;0
1772;3;Passenger 1772;female;72.0;2;1;Ticket 1772;32.961.915.855.036.100;;C;0
1773;2;Passenger 1773;male;15.0;3;4;Ticket 1773;2.510.267.056.497.170;B12;Q;0
1774;1;Passenger 1774;male;24.1;3;2;Ticket 1774;20.871.440.961.798.000;D56;C;0
1775;2;Passenger 1775;female;44.6;4;2;Ticket 1775;3.080.940.879.759.960;E34;Q;0
1776;3;Passenger 1776;female;26.2;1;4;Ticket 1776;35.950.606.909.343.300;F33;C;1
1777;1;Passenger 1777;male;34.5;2;2;Ticket 1777;2.112.907.850.089.060;C85;C;0
1778;1;Passenger 1778;male;39.9;1;2;Ticket 1778;3.798.613.081.752.400;;Q;0
1779;1;Passenger 1779;male;68.7;2;1;Ticket 1779;1.173.656.431.725.180;G7;Q;0
1780;3;Passenger 1780;male;42.3;3;2;Ticket 1780;11.453.191.257.776.100;G7;C;0
1781;2;Passenger 1781;male;29.6;4;4;Ticket 1781;849.014.089.053.491;G7;C;0
1782;1;Passenger 1782;male;20.6;1;0;Ticket 1782;18.913.740.609.563.500;;C;1
1783;3;Passenger 1783;female;33.3;3;0;Ticket 1783;42.427.095.751.759.600;B12;S;1
1784;2;Passenger 1784;male;41.7;2;0;Ticket 1784;4.148.164.707.637.860;E34;C;0
1785;3;Passenger 1785;male;59.9;1;4;Ticket 1785;1.944.979.829.419.340;F33;Q;1
1786;2;Passenger 1786;female;10.6;1;0;Ticket 1786;2.966.137.743.102.170;G7;S;0
1787;3;Passenger 1787;male;18.5;3;1;Ticket 1787;36.180.407.665.508.300;;Q;1
1788;2;Passenger 1788;male;31.0;1;4;Ticket 1788;12.439.735.344.087.100;G7;S;0
1789;1;Passenger 1789;male;29.5;4;4;Ticket 1789;8.822.983.751.789.980;B12;S;1
1790;2;Passenger 1790;male;31.9;4;4;Ticket 1790;4.861.875.166.400.930;C85;Q;0
1791;3;Passenger 1791;male;63.7;3;2;Ticket 1791;31.069.087.003.876.100;G7;S;0
1792;3;Passenger 1792;female;26.6;2;2;Ticket 1792;4.908.007.823.076.630;B12;Q;0
1793;2;Passenger 1793;male;40.6;3;2;Ticket 1793;1.721.892.136.304.530;E34;C;0
1794;1;Passenger 1794;female;50.3;4;3;Ticket 1794;35.300.069.148.719.500;G7;S;0
1795;1;Passenger 1795;female;19.3;0;1;Ticket 1795;11.518.880.008.791.200;B12;Q;0
1796;2;Passenger 1796;male;57.8;0;4;Ticket 1796;1.342.940.847.805.860;;S;0
1797;2;Passenger 1797;female;44.2;1;4;Ticket 1797;2.583.915.500.284.630;;Q;1
1798;3;Passenger 1798;male;36.3;1;2;Ticket 1798;16.321.097.212.649.500;D56;C;0
1799;1;Passenger 1799;female;65.0;0;4;Ticket 1799;8.797.267.410.108.930;B12;C;0
1800;2;Passenger 1800;female;20.2;4;4;Ticket 1800;13.512.594.748.471.600;C85;S;0
1801;1;Passenger 1801;male;70.8;1;0;Ticket 1801;22.695.455.260.602.900;G7;S;1
1802;2;Passenger 1802;male;45.3;3;4;Ticket 1802;35.368.969.263.135.500;F33;Q;1
1803;2;Passenger 1803;male;49.1;3;3;Ticket 1803;2.485.977.452.575.010;F33;Q;0
1804;1;Passenger 1804;male;70.1;4;2;Ticket 1804;5.165.031.787.024.010;E34;S;0
1805;2;Passenger 1805;male;65.6;1;1;Ticket 1805;8.998.852.659.860.310;D56;Q;0
1806;2;Passenger 1806;female;48.5;3;1;Ticket 1806;55.754.596.365.758.700;B12;Q;1
1807;3;Passenger 1807;female;60.5;1;0;Ticket 1807;30.823.344.009.655.800;C85;Q;0
1808;2;Passenger 1808;female;35.2;1;1;Ticket 1808;5.163.412.998.818.440;D56;S;0
1809;2;Passenger 1809;female;44.2;3;1;Ticket 1809;378.369.754.852.432;;C;0
1810;2;Passenger 1810;female;5.9;0;2;Ticket 1810;15.152.905.063.593.600;E34;C;0
1811;3;Passenger 1811;female;8.1;3;2;Ticket 1811;12.844.101.505.796.600;G7;Q;0
1812;1;Passenger 1812;female;66.5;4;3;Ticket 1812;44.588.000.456.649.400;G7;S;1
1813;3;Passenger 1813;male;5.7;2;0;Ticket 1813;3.606.730.024.705.110;G7;Q;0
1814;3;Passenger 1814;male;14.4;3;1;Ticket 1814;4.111.932.479.821.540;B12;C;0
1815;1;Passenger 1815;female;63.9;1;3;Ticket 1815;41.145.742.172.016.300;F33;Q;0
1816;3;Passenger 1816;female;1.1;1;0;Ticket 1816;24.905.238.516.240.100;C85;C;0
1817;1;Passenger 1817;male;23.3;3;1;Ticket 1817;42.415.759.844.857.000;G7;S;0
1818;3;Passenger 1818;male;47.1;2;1;Ticket 1818;30.236.618.835.294.400;G7;Q;1
1819;1;Passenger 1819;male;48.0;3;2;Ticket 1819;3.425.073.508.562.650;;S;0
1820;2;Passenger 1820;male;62.4;2;4;Ticket 1820;49.678.327.239.587.500;D56;Q;0
1821;3;Passenger 1821;female;41.0;2;0;Ticket 1821;120.006.095.232.389;G7;Q;0
1822;3;Passenger 1822;male;41.2;4;1;Ticket 1822;31.385.305.950.688.700;E34;Q;0
1823;3;Passenger 1823;female;58.3;1;0;Ticket 1823;23.285.908.807.841.200;D56;Q;0
1824;3;Passenger 1824;female;40.4;1;3;Ticket 1824;2.452.871.669.673.220;F33;Q;0
1825;2;Passenger 1825;female;49.1;2;3;Ticket 1825;12.162.967.543.918.100;D56;S;0
1826;3;Passenger 1826;male;71.9;1;4;Ticket 1826;6.401.814.601.984.000;C85;S;0
1827;2;Passenger 1827;male;32.7;0;1;Ticket 1827;3.263.004.115.665.810;;C;0
1828;2;Passenger 1828;female;31.4;2;2;Ticket 1828;2.857.457.285.171.290;B12;Q;0
1829;2;Passenger 1829;female;1.3;1;1;Ticket 1829;27.894.763.277.604.500;C85;C;0
1830;2;Passenger 1830;female;49.5;0;0;Ticket 1830;2.076.909.745.148.870;F33;S;1
1831;1;Passenger 1831;male;3.4;4;3;Ticket 1831;2.373.049.831.982.030;E34;C;0
1832;1;Passenger 1832;female;40.8;1;0;Ticket 1832;4.626.882.948.320.510;F33;S;0
1833;3;Passenger 1833;male;64.5;0;4;Ticket 1833;20.180.797.530.877.000;F33;Q;0
1834;1;Passenger 1834;female;44.4;3;3;Ticket 1834;3.143.366.225.452.850;D56;C;0
1835;1;Passenger 1835;female;22.3;3;2;Ticket 1835;3.910.102.444.334.560;E34;C;0
1836;3;Passenger 1836;female;63.1;0;3;Ticket 1836;39.304.301.317.523.400;C85;C;1
1837;3;Passenger 1837;male;22.3;2;1;Ticket 1837;2.620.436.407.856.590;F33;C;1
1838;3;Passenger 1838;male;58.9;2;1;Ticket 1838;4.296.862.129.741.560;C85;Q;0
1839;1;Passenger 1839;female;49.2;1;3;Ticket 1839;19.873.215.621.505.400;G7;S;0
1840;1;Passenger 1840;male;14.4;3;4;Ticket 1840;4.449.031.413.184.750;G7;S;0
1841;3;Passenger 1841;female;72.5;2;1;Ticket 1841;12.391.244.736.579.400;G7;Q;0
1842;2;Passenger 1842;male;16.9;2;1;Ticket 1842;14.370.712.146.033.200;B12;S;1
1843;3;Passenger 1843;male;79.2;3;2;Ticket 1843;31.294.708.978.505.500;D56;C;1
1844;2;Passenger 1844;male;1.6;4;3;Ticket 1844;39.881.300.908.843;C85;Q;1
1845;2;Passenger 1845;female;21.8;2;1;Ticket 1845;21.144.234.193.518.900;G7;S;0
1846;3;Passenger 1846;male;16.8;0;4;Ticket 1846;11.841.272.388.614.200;G7;Q;0
1847;3;Passenger 1847;male;2.1;1;0;Ticket 1847;11.973.618.742.020.600;E34;Q;1
1848;3;Passenger 1848;female;58.9;2;3;Ticket 1848;45.119.297.090.847.000;F33;S;1
1849;1;Passenger 1849;female;55.8;2;2;Ticket 1849;4.177.887.172.282.130;G7;S;1
1850;2;Passenger 1850;female;63.6;4;1;Ticket 1850;27.899.778.825.180.500;B12;Q;0
1851;1;Passenger 1851;female;21.3;0;4;Ticket 1851;30.997.484.620.578.100;E34;Q;0
1852;1;Passenger 1852;male;36.1;1;3;Ticket 1852;23.979.115.742.239.400;D56;S;0
1853;3;Passenger 1853;male;53.1;2;4;Ticket 1853;1.988.749.387.250.100;B12;Q;0
1854;1;Passenger 1854;male;35.7;1;4;Ticket 1854;4.581.610.562.030.740;B12;S;0
1855;3;Passenger 1855;male;56.1;3;2;Ticket 1855;6.717.828.824.254.950;B12;Q;0
1856;2;Passenger 1856;male;51.1;2;3;Ticket 1856;21.213.116.090.953.200;F33;Q;0
1857;3;Passenger 1857;female;10.1;2;1;Ticket 1857;1.755.581.444.539.980;G7;Q;0
1858;1;Passenger 1858;male;62.7;3;2;Ticket 1858;25.158.460.652.431.800;;S;0
1859;1;Passenger 1859;male;57.9;4;1;Ticket 1859;23.152.777.789.986.100;B12;C;0
1860;3;Passenger 1860;male;52.8;2;0;Ticket 1860;2.618.503.181.672.850;E34;S;1
1861;3;Passenger 1861;female;13.3;1;4;Ticket 1861;7.425.989.372.736.200;E34;Q;0
1862;1;Passenger 1862;female;22.2;0;0;Ticket 1862;2.590.050.432.490.720;D56;C;0
1863;2;Passenger 1863;male;32.1;1;4;Ticket 1863;12.499.731.287.416.900;C85;C;1
1864;2;Passenger 1864;female;23.1;4;2;Ticket 1864;9.624.401.774.915.460;C85;Q;1
1865;3;Passenger 1865;female;19.0;0;1;Ticket 1865;3.709.293.829.916.460;;S;0
1866;2;Passenger 1866;female;64.6;1;1;Ticket 1866;38.251.301.658.428.900;F33;C;1
1867;1;Passenger 1867;female;51.4;1;2;Ticket 1867;21.658.375.082.399.700;G7;C;0
1868;3;Passenger 1868;female;45.7;3;3;Ticket 1868;3.151.886.232.393.200;F33;S;0
1869;1;Passenger 1869;female;18.9;4;0;Ticket 1869;36.515.870.493.584.700;G7;S;0
1870;1;Passenger 1870;female;73.5;3;0;Ticket 1870;341.261.749.330.209;B12;C;0
1871;2;Passenger 1871;male;16.1;0;1;Ticket 1871;23.789.785.594.939.200;G7;S;1
1872;3;Passenger 1872;male;63.8;3;1;Ticket 1872;19.700.977.183.110.600;;C;1
1873;3;Passenger 1873;female;77.4;4;1;Ticket 1873;19.110.015.527.212.800;D56;Q;1
1874;2;Passenger 1874;male;58.4;2;2;Ticket 1874;3.218.241.544.803.770;D56;S;1
1875;1;Passenger 1875;male;79.4;2;3;Ticket 1875;24.992.320.569.622.700;C85;C;0
1876;1;Passenger 1876;female;52.4;0;0;Ticket 1876;42.532.046.275.431.200;D56;S;1
1877;1;Passenger 1877;male;18.2;2;4;Ticket 1877;4.379.774.822.417.220;B12;S;1
1878;1;Passenger 1878;female;17.1;3;2;Ticket 1878;8.942.738.711.322.660;E34;C;1
1879;3;Passenger 1879;female;26.6;0;0;Ticket 1879;724.356.575.151.342;D56;Q;1
1880;3;Passenger 1880;female;1.6;4;3;Ticket 1880;3.170.484.583.878.190;;C;1
1881;2;Passenger 1881;male;54.9;0;2;Ticket 1881;15.410.674.529.082.800;B12;S;0
1882;2;Passenger 1882;male;22.2;0;0;Ticket 1882;14.192.505.788.723.900;D56;C;1
1883;3;Passenger 1883;male;65.4;1;2;Ticket 1883;44.487.812.133.466.200;F33;S;1
1884;3;Passenger 1884;male;29.4;1;0;Ticket 1884;11.731.587.978.568.500;G7;C;1
1885;1;Passenger 1885;female;38.9;0;0;Ticket 1885;4.649.939.225.844.750;D56;Q;0
1886;1;Passenger 1886;female;77.3;2;3;Ticket 1886;3.601.300.531.847.350;F33;Q;0
1887;2;Passenger 1887;male;20.1;1;4;Ticket 1887;3.825.134.775.061.840;B12;Q;1
1888;3;Passenger 1888;female;58.0;4;3;Ticket 1888;10.472.344.041.761.400;D56;Q;0
1889;2;Passenger 1889;female;60.7;3;0;Ticket 1889;1.209.262.406.803.220;F33;C;0
1890;3;Passenger 1890;male;18.5;1;2;Ticket 1890;26.302.753.814.291.200;E34;Q;0
1891;1;Passenger 1891;female;40.6;0;3;Ticket 1891;9.018.942.706.168.170;C85;C;0
1892;2;Passenger 1892;male;28.7;2;4;Ticket 1892;15.618.868.787.810.000;B12;S;0
1893;2;Passenger 1893;female;62.0;3;0;Ticket 1893;1.641.239.265.841.630;F33;S;0
1894;3;Passenger 1894;male;50.2;1;3;Ticket 1894;8.401.681.696.011.820;;S;0
1895;1;Passenger 1895;female;38.6;2;3;Ticket 1895;10.656.550.253.060.400;D56;Q;0
1896;2;Passenger 1896;female;62.6;2;3;Ticket 1896;395.333.161.794.087;F33;Q;0
1897;1;Passenger 1897;male;19.6;2;3;Ticket 1897;8.776.194.800.089.780;G7;Q;0
1898;2;Passenger 1898;male;60.5;0;2;Ticket 1898;1.908.640.896.274.160;F33;S;0
1899;1;Passenger 1899;male;69.4;4;4;Ticket 1899;3.165.306.966.013.240;F33;S;0
1900;3;Passenger 1900;male;70.4;2;4;Ticket 1900;4.881.116.440.992.620;G7;S;0
1901;2;Passenger 1901;female;62.9;3;0;Ticket 1901;16.895.083.823.844.500;C85;S;1
1902;2;Passenger 1902;female;33.2;1;1;Ticket 1902;63.734.573.082.144.800;G7;C;0
1903;1;Passenger 1903;male;78.6;3;2;Ticket 1903;2.873.417.260.569.270;G7;C;0
1904;1;Passenger 1904;female;31.0;0;0;Ticket 1904;4.536.453.344.923.440;;Q;1
1905;2;Passenger 1905;male;51.5;0;0;Ticket 1905;393.110.581.015.097;G7;Q;0
1906;3;Passenger 1906;male;13.7;3;3;Ticket 1906;3.131.453.548.642.940;;S;1
1907;1;Passenger 1907;female;78.5;4;1;Ticket 1907;1.609.529.658.207.610;E34;C;1
1908;1;Passenger 1908;female;56.6;0;1;Ticket 1908;2.732.306.857.717.280;G7;C;0
1909;1;Passenger 1909;male;60.5;0;2;Ticket 1909;501.661.964.456.064;C85;Q;0
1910;2;Passenger 1910;male;6.2;3;1;Ticket 1910;3.410.779.850.189.310;G7;C;0
1911;2;Passenger 1911;male;61.3;0;0;Ticket 1911;36.392.252.935.433.700;F33;Q;0
1912;2;Passenger 1912;female;62.2;4;1;Ticket 1912;4.826.906.533.404.090;B12;S;0
1913;2;Passenger 1913;female;54.1;4;1;Ticket 1913;13.389.669.257.881.000;C85;S;0
1914;3;Passenger 1914;female;24.1;4;4;Ticket 1914;14.135.927.426.296.200;G7;Q;1
1915;3;Passenger 1915;female;39.7;1;0;Ticket 1915;2.750.761.898.914.390;C85;S;0
1916;2;Passenger 1916;male;9.7;4;1;Ticket 1916;35.486.129.967.642.300;;S;0
1917;3;Passenger 1917;male;38.3;4;1;Ticket 1917;39.625.170.056.207.900;E34;C;1
1918;1;Passenger 1918;male;20.3;1;3;Ticket 1918;10.090.077.184.728.100;E34;C;0
1919;1;Passenger 1919;male;28.6;2;1;Ticket 1919;13.456.767.017.332.600;C85;C;0
1920;1;Passenger 1920;male;13.8;0;1;Ticket 1920;2.587.325.080.073.110;C85;C;0
1921;2;Passenger 1921;male;19.2;4;4;Ticket 1921;16.864.740.093.515.000;G7;C;0
1922;1;Passenger 1922;female;7.0;0;0;Ticket 1922;4.309.531.858.607.850;D56;Q;1
1923;3;Passenger 1923;female;73.7;3;2;Ticket 1923;23.951.127.610.066.600;F33;Q;0
1924;2;Passenger 1924;male;42.9;0;0;Ticket 1924;40.079.142.883.049.100;;C;0
1925;3;Passenger 1925;male;32.3;1;3;Ticket 1925;2.924.067.814.387.650;F33;S;0
1926;1;Passenger 1926;female;43.3;0;0;Ticket 1926;38.767.962.010.047.000;B12;S;0
1927;1;Passenger 1927;female;50.6;0;1;Ticket 1927;16.967.312.833.251.000;B12;Q;0
1928;1;Passenger 1928;female;73.8;0;3;Ticket 1928;416.551.227.855.504;E34;Q;1
1929;2;Passenger 1929;female;15.1;2;0;Ticket 1929;14.091.329.619.775.500;;Q;1
1930;3;Passenger 1930;male;24.3;2;3;Ticket 1930;27.531.890.996.162.800;F33;S;0
1931;2;Passenger 1931;male;78.1;3;2;Ticket 1931;11.093.352.102.106.700;E34;Q;0
1932;2;Passenger 1932;male;30.3;1;0;Ticket 1932;2.403.856.282.049.650;B12;S;0
1933;1;Passenger 1933;male;2.8;0;1;Ticket 1933;16.249.672.870.680.800;C85;Q;0
1934;2;Passenger 1934;male;12.7;0;3;Ticket 1934;13.701.819.816.542.100;;S;0
1935;2;Passenger 1935;female;3.1;0;4;Ticket 1935;4.836.575.839.238.780;;Q;0
1936;1;Passenger 1936;male;79.2;0;3;Ticket 1936;8.423.668.221.593.160;F33;Q;0
1937;2;Passenger 1937;female;23.0;2;4;Ticket 1937;39.472.628.954.141.000;G7;S;0
1938;1;Passenger 1938;male;74.0;3;1;Ticket 1938;4.921.616.549.441.910;D56;Q;1
1939;1;Passenger 1939;male;79.7;4;2;Ticket 1939;14.851.234.451.338.500;F33;C;1
1940;1;Passenger 1940;male;48.4;1;4;Ticket 1940;35.101.856.995.083.700;C85;S;0
1941;1;Passenger 1941;male;3.6;0;2;Ticket 1941;13.019.134.375.036.200;G7;Q;0
1942;2;Passenger 1942;male;7.4;3;3;Ticket 1942;250.414.730.425.107;G7;S;1
1943;1;Passenger 1943;female;39.0;4;1;Ticket 1943;20.443.034.158.353.200;G7;Q;0
1944;1;Passenger 1944;female;33.1;3;4;Ticket 1944;46.793.281.603.458.300;C85;C;1
1945;2;Passenger 1945;female;48.9;2;3;Ticket 1945;10.823.721.711.663.800;E34;Q;0
1946;2;Passenger 1946;male;35.7;4;0;Ticket 1946;29.600.341.750.524.100;;Q;0
1947;3;Passenger 1947;male;74.8;3;3;Ticket 1947;25.319.125.690.468.500;E34;C;0
1948;2;Passenger 1948;female;43.2;2;2;Ticket 1948;4.373.251.613.636.680;C85;S;1
1949;2;Passenger 1949;male;55.8;3;1;Ticket 1949;46.580.848.687.709.700;D56;Q;0
1950;3;Passenger 1950;male;71.8;3;1;Ticket 1950;3.423.553.847.938.910;;Q;0
1951;2;Passenger 1951;female;12.6;4;3;Ticket 1951;34.165.430.072.447.200;C85;C;0
1952;2;Passenger 1952;male;19.1;2;0;Ticket 1952;3.361.946.083.468.300;D56;S;1
1953;2;Passenger 1953;female;9.5;0;2;Ticket 1953;4.714.555.749.928.430;F33;S;1
1954;2;Passenger 1954;male;12.0;1;3;Ticket 1954;4.124.283.268.584.050;B12;C;1
1955;3;Passenger 1955;female;41.5;4;3;Ticket 1955;25.776.499.490.535.400;G7;C;1
1956;2;Passenger 1956;male;26.4;2;1;Ticket 1956;238.186.011.098.734;C85;Q;0
1957;2;Passenger 1957;male;34.4;3;2;Ticket 1957;20.198.676.281.966.000;B12;C;0
1958;3;Passenger 1958;female;78.6;2;0;Ticket 1958;15.852.287.443.994.700;E34;C;0
1959;1;Passenger 1959;male;13.4;1;1;Ticket 1959;22.841.167.895.127.800;B12;C;0
1960;3;Passenger 1960;male;43.7;1;3;Ticket 1960;19.517.612.153.835.800;C85;S;1
1961;1;Passenger 1961;female;8.8;0;1;Ticket 1961;21.900.528.043.993.900;B12;C;1
1962;3;Passenger 1962;male;26.2;0;1;Ticket 1962;48.973.462.347.627.800;G7;Q;0
1963;3;Passenger 1963;female;42.7;1;4;Ticket 1963;4.887.332.250.104.240;;Q;0
1964;2;Passenger 1964;male;75.8;4;1;Ticket 1964;46.150.428.057.017.100;C85;Q;1
1965;1;Passenger 1965;male;31.9;4;1;Ticket 1965;2.427.171.731.681.580;D56;C;0
1966;2;Passenger 1966;male;6.1;3;2;Ticket 1966;3.137.524.115.222.720;B12;S;0
1967;1;Passenger 1967;male;31.7;0;1;Ticket 1967;4.159.405.684.757.580;;C;0
1968;3;Passenger 1968;female;12.5;3;0;Ticket 1968;1.834.291.994.288.810;G7;C;0
1969;3;Passenger 1969;male;19.2;0;3;Ticket 1969;2.180.588.445.035.430;E34;Q;0
1970;1;Passenger 1970;female;49.8;1;2;Ticket 1970;2.077.116.477.379.630;E34;C;0
1971;2;Passenger 1971;male;6.3;4;1;Ticket 1971;19.049.185.615.520.100;G7;S;0
1972;2;Passenger 1972;male;37.7;4;0;Ticket 1972;463.137.014.215.213;B12;Q;1
1973;2;Passenger 1973;male;49.1;1;3;Ticket 1973;41.532.029.614.054.000;E34;S;0
1974;2;Passenger 1974;male;34.3;3;2;Ticket 1974;5.895.499.498.217.310;D56;S;0
1975;3;Passenger 1975;female;2.5;3;0;Ticket 1975;58.521.059.476.162.500;C85;S;1
1976;3;Passenger 1976;female;78.9;2;1;Ticket 1976;21.679.540.985.223.000;;C;0
1977;3;Passenger 1977;female;30.0;0;4;Ticket 1977;5.383.540.148.274.040;F33;C;0
1978;3;Passenger 1978;female;62.5;3;4;Ticket 1978;31.145.108.215.920.400;B12;C;1
1979;3;Passenger 1979;male;26.7;1;2;Ticket 1979;7.612.734.559.455.820;E34;C;0
1980;2;Passenger 1980;female;38.5;3;0;Ticket 1980;26.357.476.566.356.600;C85;Q;1
1981;2;Passenger 1981;female;31.7;4;3;Ticket 1981;8.573.873.766.840.280;F33;C;0
1982;2;Passenger 1982;male;28.1;0;0;Ticket 1982;16.171.519.246.426.000;D56;Q;0
1983;2;Passenger 1983;male;2.7;2;4;Ticket 1983;34.020.940.821.796.400;E34;S;0
1984;3;Passenger 1984;male;29.4;0;2;Ticket 1984;24.459.927.541.278.400;E34;Q;0
1985;3;Passenger 1985;male;71.3;4;1;Ticket 1985;4.892.433.955.694.990;;C;1
1986;3;Passenger 1986;female;55.5;4;0;Ticket 1986;43.768.137.905.277.400;D56;Q;0
1987;1;Passenger 1987;female;12.5;4;4;Ticket 1987;18.274.003.562.635.900;D56;C;1
1988;2;Passenger 1988;male;47.7;4;3;Ticket 1988;27.515.838.028.775.900;B12;C;1
1989;2;Passenger 1989;male;71.5;1;2;Ticket 1989;4.235.850.185.569.340;F33;Q;0
1990;3;Passenger 1990;male;56.3;2;1;Ticket 1990;4.560.609.836.057.620;;Q;1
1991;2;Passenger 1991;female;12.7;4;0;Ticket 1991;4.112.105.597.424.230;B12;S;0
1992;2;Passenger 1992;female;69.6;4;3;Ticket 1992;6.833.522.075.528.360;;S;1
1993;3;Passenger 1993;male;24.8;3;1;Ticket 1993;49.896.799.153.408.200;D56;S;1
1994;1;Passenger 1994;male;36.9;2;4;Ticket 1994;13.299.918.966.862.300;;S;0
1995;1;Passenger 1995;female;42.6;0;4;Ticket 1995;36.348.143.184.014.300;;S;0
1996;1;Passenger 1996;male;68.2;2;3;Ticket 1996;45.447.726.378.618.200;;Q;0
1997;3;Passenger 1997;male;74.6;2;4;Ticket 1997;12.166.512.159.370.100;C85;S;0
1998;2;Passenger 1998;female;74.4;2;2;Ticket 1998;4.545.879.845.651.470;C85;Q;0
1999;3;Passenger 1999;male;1.6;4;3;Ticket 1999;15.819.338.170.145.900;F33;S;0
2000;3;Passenger 2000;female;73.8;4;4;Ticket 2000;4.883.245.450.801.070;F33;C;0
2001;2;Passenger 2001;male;5.3;1;0;Ticket 2001;1.442.237.100.883.340;G7;S;0
2002;1;Passenger 2002;male;22.0;0;4;Ticket 2002;4.769.507.332.551.280;D56;C;0
2003;1;Passenger 2003;female;41.7;3;2;Ticket 2003;31.504.602.191.874.000;;Q;0
2004;3;Passenger 2004;female;38.9;2;1;Ticket 2004;35.608.964.577.655.700;D56;S;0
2005;1;Passenger 2005;male;48.8;0;1;Ticket 2005;26.839.501.124.931.600;C85;Q;1
2006;3;Passenger 2006;female;38.9;0;4;Ticket 2006;24.154.915.317.575.100;;S;0
2007;3;Passenger 2007;male;74.8;1;1;Ticket 2007;1.156.296.855.566.400;B12;Q;0
2008;2;Passenger 2008;male;20.0;3;4;Ticket 2008;3.542.699.159.393.630;C85;S;0
2009;2;Passenger 2009;female;22.6;2;2;Ticket 2009;9.945.069.826.592.200;C85;S;1
2010;2;Passenger 2010;male;73.7;3;1;Ticket 2010;2.786.566.890.124.600;C85;C;0
2011;3;Passenger 2011;male;7.1;1;0;Ticket 2011;13.035.645.470.492.400;G7;Q;1
